unnamed_0,time,club,id,first_name,gender,trained_10_week,trained_im,has_trainer,age,vo2_max,bmi,n_marathons_run,cadence
737,01:19:49,nan,735,Alexandra,Female,6,6,0,36,61.99,23.38,7,162
8317,01:19:49,nan,8293,Henry,Male,2,5,0,27,68.92,24.7,10,169
2184,01:19:48,nan,2174,Luke,Male,7,7,0,56,71.27,24.31,21,168
67,01:19:47,nan,67,Michael,Male,4,5,0,47,66.6,21.1,17,174
736,01:19:47,Petts Wood Runners,734,Gemma,Female,3,3,1,48,62.76,23.82,13,173
13676,01:19:47,nan,13634,Clare,Female,4,5,0,42,57.12,28.19,19,170
735,01:19:46,nan,733,Rob,Male,5,5,0,37,71.44,24.21,6,174
734,01:19:46,nan,732,Brian,Male,2,4,0,40,62.36,24.33,4,1
8316,01:19:46,nan,8292,Mark,Male,3,6,0,18,60.85,26.37,1000,164
13675,01:19:46,Abbey AC,13633,Steve,Male,4,4,0,39,68.3,25.25,18,161
3274,01:19:46,nan,3262,Darren,Male,6,6,0,18,68.48,23.14,11,174
3273,01:19:46,nan,3261,Matthew,Male,8,8,0,38,66.98,24.59,13,163
732,01:19:45,nan,730,Mike,Male,1,4,0,31,53.72,23.89,13,171
733,01:19:45,nan,731,Jack,Male,9,9,0,23,64.21,22.78,10,171
13371,01:19:45,nan,13329,Mike,Male,3,5,0,49,60.79,28.28,18,161
2183,01:19:44,nan,2173,Harry,Male,3,5,0,29,57.22,21.83,11,174
4781,01:19:44,nan,4763,Craig,Male,2,5,0,35,64.22,22.8,14,161
13674,01:19:44,nan,13632,Steven,Male,2,6,0,41,79.6,21.69,19,168
4780,01:19:43,nan,4762,Arran,Male,4,5,0,28,65.88,26.04,13,169
5585,01:19:43,nan,5566,Lewis,Male,4,5,0,27,65.19,21.77,10,167
13672,01:19:42,nan,13630,Will,Male,2,3,0,48,65.42,23.68,19,168
13673,01:19:42,nan,13631,Brett,Male,5,5,0,42,61.63,24.14,6,170
10825,01:19:42,nan,10792,Oliver,Male,1,5,0,23,63.5,24.38,9,169
6753,01:19:42,Seaford Striders RC,6731,Peter,Male,3,5,1,21,59.29,21.23,8,171
8315,01:19:42,nan,8291,Luke,Male,4,6,0,38,64.21,29.0,10,167
6754,01:19:42,nan,6732,Paul,Male,2,3,0,52,70.75,26.09,7,173
4256,01:19:41,nan,4240,Joshua,Male,2,2,0,46,72.48,24.22,16,164
10824,01:19:41,nan,10791,Adam,Male,1,5,0,33,69.71,24.15,6,168
11667,01:19:41,nan,11630,Martin,Male,7,7,0,37,70.8,24.64,13,165
3272,01:19:41,nan,3260,John,Male,4,4,0,24,72.92,22.26,8,171
8314,01:19:41,nan,8290,Paul,Male,5,5,0,42,66.68,24.29,14,164
13671,01:19:40,nan,13629,Nathan,Male,5,5,0,34,62.24,22.11,19,162
8313,01:19:40,nan,8289,Michael,Male,3,4,0,21,61.98,22.76,7,170
13670,01:19:39,nan,13628,Kirstie,Female,6,6,0,18,63.56,23.79,10,176
7547,01:19:39,nan,7525,David,Male,3,4,0,28,67.63,24.23,2,166
3271,01:19:39,nan,3259,Dom,Male,5,5,0,18,72.42,21.29,16,175
3903,01:19:39,New Forest Runners,3890,James,Male,4,4,0,18,62.08,24.89,9,163
9453,01:19:39,nan,9426,Paul,Male,3,6,0,44,55.88,21.46,23,166
66,01:19:39,Lonely Goat Running Club,66,Neil,Male,5,6,1,21,61.88,24.38,17,170
8311,01:19:38,nan,8287,Shaun,Male,1,5,0,22,56.89,22.54,2,171
8312,01:19:38,nan,8288,Andrew,Male,6,6,0,24,62.24,22.58,-1,177
10070,01:19:38,nan,10040,Jessica,Female,4,5,0,46,63.7,23.53,10,165
11666,01:19:37,nan,11629,Matthew,Male,2,5,0,24,73.56,23.9,11,164
13370,01:19:37,nan,13328,Andreas,Male,7,7,0,25,63.94,22.32,16,182
8310,01:19:37,nan,8286,Chris,Male,4,4,0,40,71.98,24.18,5,178
5584,01:19:37,nan,5565,Philip,Male,5,5,0,42,64.81,23.41,16,168
7544,01:19:37,Vale of Aylesbury AC,7522,Becky,Female,8,8,1,41,73.55,21.62,13,168
8309,01:19:37,RAF Athletics Association,8285,Zoe,Female,3,6,0,53,68.1,25.16,22,167
730,01:19:37,nan,728,Antonio,Male,2,3,0,43,68.44,24.47,18,166
729,01:19:37,nan,727,James,Male,3,6,0,24,74.31,25.77,6,172
65,01:19:36,nan,65,Faz,Male,5,6,0,42,76.77,25.43,11,171
13369,01:19:36,nan,13327,Alan,Male,3,4,0,45,74.82,21.96,10,158
8308,01:19:35,nan,8284,Thomas,Male,3,3,0,40,61.22,23.09,22,162
3269,01:19:34,Hardley Runners,3257,Karen,Female,2,3,0,25,65.55,22.57,10,167
13669,01:19:34,West End Runners,13627,Andrew,Male,5,5,1,39,67.61,26.74,12,167
2182,01:19:34,nan,2172,Francis,Male,3,5,0,33,67.74,23.68,13,166
12885,01:19:33,Wymeswold RC,12844,Chris,Male,4,4,0,34,67.77,22.77,9,168
6752,01:19:33,nan,6730,Bradley,Male,8,8,0,36,69.89,28.88,9,175
3268,01:19:33,nan,3256,Peter,Male,6,6,0,49,68.21,22.85,17,170
13668,01:19:33,nan,13626,John,Male,5,7,0,45,73.91,24.47,5,166
12887,01:19:33,nan,12846,Joshua,Male,5,5,0,32,69.49,25.06,15,165
12886,01:19:33,nan,12845,Mitchell,Male,4,5,0,18,59.74,22.84,8,172
8307,01:19:32,nan,8283,Ian,Male,4,5,0,54,59.01,25.06,9,172
10823,01:19:32,Horsham Joggers Club,10790,Victoria,Female,5,5,0,28,57.85,24.18,10,169
5583,01:19:32,Stowmarket Striders Running Club,5564,Richard,Male,3,6,1,36,64.89,22.95,18,1
11664,01:19:31,nan,11627,Karl,Male,1,3,0,58,64.76,24.64,13,171
6617,01:19:30,nan,6595,Paul,Male,5,5,0,43,69.66,24.35,15,164
7542,01:19:29,nan,7520,Rob,Male,4,4,0,22,64.6,27.54,15,163
7543,01:19:29,Baffins Fitclub,7521,Craig,Male,1,5,0,42,69.0,26.59,6,175
64,01:19:29,nan,64,Andrew,Male,4,5,0,31,63.7,25.24,6,173
5582,01:19:29,nan,5563,George,Male,3,6,0,33,74.0,23.9,11,1
10069,01:19:29,nan,10039,Richard,Male,3,4,0,53,66.38,23.36,18,170
7541,01:19:28,nan,7519,Paula,Female,7,7,0,18,71.33,25.73,5,164
2179,01:19:28,nan,2169,Jamie,Female,6,6,0,18,63.22,24.7,1000000,169
728,01:19:28,Lonely Goat Running Club,726,Anthony,Male,6,6,0,42,72.73,23.15,16,171
8305,01:19:27,Istead & Ifield Harriers,8281,Bailie,Male,5,5,0,56,67.49,25.36,24,168
8306,01:19:27,nan,8282,Tim,Male,4,7,0,19,73.63,23.58,11,169
10068,01:19:27,Beginners2Runners,10038,Lee,Male,8,8,1,23,66.28,22.58,14,173
12883,01:19:27,nan,12842,Steven,Male,5,6,0,18,72.77,23.56,11,175
12884,01:19:27,100 Marathon Club,12843,John,Male,7,7,1,43,78.72,22.15,12,166
8304,01:19:26,nan,8280,James,Male,6,6,0,31,56.17,23.76,8,165
11663,01:19:26,nan,11626,Lauraine,Male,6,7,0,54,65.58,26.47,14,166
13667,01:19:25,nan,13625,Anthony,Male,3,7,0,32,72.39,21.19,6,162
8303,01:19:25,nan,8279,Ed,Male,5,5,0,20,66.79,21.24,4,165
727,01:19:25,nan,725,Geoff,Male,2,4,0,22,53.63,22.84,17,169
13368,01:19:25,Lancing Eagles RC,13326,Bradley,Male,5,7,1,37,66.18,24.07,1000000,167
3267,01:19:24,nan,3255,Alistair,Male,3,4,0,28,68.56,22.18,7,169
13666,01:19:24,nan,13624,Dave,Male,5,6,0,32,70.14,22.87,1000,173
725,01:19:24,nan,723,Darren,Male,4,4,0,33,64.92,26.16,6,167
726,01:19:24,nan,724,Andy,Male,4,4,0,20,62.08,25.43,10,170
9452,01:19:24,nan,9425,David,Male,2,4,0,42,63.56,25.75,17,171
5581,01:19:23,nan,5562,Steve,Male,4,4,0,48,65.53,24.84,13,167
9724,01:19:23,Portsmouth Triathletes,9697,Graeme,Male,5,5,1,28,61.31,23.2,15,167
13665,01:19:23,Portsmouth Triathletes,13623,Roland,Male,4,4,0,41,57.36,25.32,23,168
5580,01:19:21,nan,5561,Debbie,Female,2,5,0,46,66.24,19.8,22,167
12882,01:19:21,nan,12841,Barnaby,Male,7,7,0,38,62.84,25.53,16,166
12881,01:19:21,nan,12840,Stuart,Male,4,4,0,35,57.64,24.27,2,165
4779,01:19:21,nan,4761,Nathan,Male,4,5,0,69,56.72,23.42,10,164
11662,01:19:20,nan,11625,Luke,Male,8,8,0,21,74.59,26.29,11,175
2178,01:19:20,nan,2168,Darryl,Male,3,3,0,22,66.2,20.65,18,176
7540,01:19:20,Stubbington Green Runners,7518,Andy,Male,4,4,0,36,69.8,22.84,13,174
11661,01:19:20,Stainland Lions Road Runners,11624,Richard,Male,4,5,0,43,69.05,24.61,15,167
10822,01:19:19,nan,10789,Elsa,Female,2,4,0,25,68.86,24.34,18,170
3901,01:19:19,nan,3888,Jim,Male,4,5,0,34,71.96,24.84,13,158
724,01:19:19,nan,722,Daniel,Male,3,4,0,28,66.66,26.56,5,167
4778,01:19:18,Bognor Regis Tone Zone Runners,4760,Mark,Male,9,9,1,19,66.86,21.6,12,176
723,01:19:18,Bognor Regis Tone Zone Runners,721,Ian,Male,4,4,1,41,61.89,23.9,10,168
9723,01:19:18,nan,9696,Paul,Male,2,4,0,31,67.29,24.84,3,171
7152,01:19:18,Axe Valley Runners,7130,Laura,Female,4,6,1,42,64.82,25.92,16,174
7537,01:19:18,Deal Triathlon & RC,7515,Bronwen,Female,3,3,0,18,66.37,24.06,13,179
8302,01:19:17,nan,8278,Dominika,Female,4,4,0,18,64.2,24.01,8,173
8301,01:19:16,nan,8277,Joseph,Male,8,8,0,32,67.57,25.03,6,168
13664,01:19:16,nan,13622,Ian,Male,3,6,0,18,69.0,27.06,7,181
13663,01:19:16,nan,13621,Harry,Male,6,6,0,28,69.65,25.21,11,176
13662,01:19:16,nan,13620,Kenneth,Male,4,5,0,25,70.31,23.96,-1,164
10067,01:19:16,Chandler’s Ford Swifts Running Club,10037,Andrew,Male,3,5,0,26,69.89,24.63,5,172
721,01:19:16,Road Runners Club,719,Jack,Male,2,5,0,44,64.24,23.51,4,166
720,01:19:15,nan,718,Jim,Male,6,6,0,44,63.32,21.72,7,162
4255,01:19:15,nan,4239,Harry,Male,5,5,0,45,65.94,25.26,17,169
6750,01:19:15,Poole Athletic Club,6728,Matthew,Male,6,6,1,51,75.11,23.99,15,170
8300,01:19:15,Isle Of Wight RRC,8276,Rachael,Female,5,5,0,31,66.92,23.48,24,170
8299,01:19:15,nan,8275,Liam,Male,2,5,0,18,62.96,22.13,11,168
4777,01:19:14,nan,4759,Carl,Male,3,5,0,43,71.94,25.03,17,166
7536,01:19:14,nan,7514,Terry,Male,3,5,0,58,66.08,23.74,13,166
8298,01:19:14,nan,8274,Richard,Male,6,7,0,18,66.1,24.69,18,169
2177,01:19:14,12 in 12,2167,Paul,Male,7,7,1,43,65.91,22.88,13,167
9722,01:19:14,nan,9695,Jake,Male,2,5,0,33,75.23,21.67,11,177
5579,01:19:13,nan,5560,Jack,Male,4,5,0,56,62.63,25.52,20,167
8297,01:19:13,Vegan Runners UK,8273,Penny,Female,6,6,0,25,69.19,26.56,12,167
8295,01:19:13,Vegan Runners UK,8271,David,Male,5,5,0,30,61.91,23.84,19,171
12880,01:19:13,nan,12839,Samuel,Male,6,6,0,45,72.14,25.34,17,163
2176,01:19:12,nan,2166,Mike,Male,4,5,0,48,57.97,22.45,11,170
5578,01:19:12,nan,5559,Gary,Male,0,6,0,44,67.65,22.89,15,171
7535,01:19:12,nan,7513,John,Male,5,5,0,61,59.23,25.75,7,166
8294,01:19:12,nan,8270,Rachel,Female,1,5,0,38,70.26,23.3,22,168
6749,01:19:11,Leighton Fun Runners,6727,Nolan,Male,2,3,0,36,68.56,22.42,13,165
719,01:19:11,nan,717,Bruce,Male,5,5,0,38,65.79,23.9,14,159
8293,01:19:10,nan,8269,Kevin,Male,6,6,0,44,64.13,20.47,14,161
5577,01:19:10,St John’s Running Club,5558,Mike,Male,0,3,0,44,64.7,22.25,10,170
8292,01:19:09,nan,8268,Hannah,Female,4,4,0,18,65.34,21.46,2,164
2175,01:19:09,nan,2165,Lewis,Male,6,6,0,49,77.03,24.3,10,170
9451,01:19:09,nan,9424,Samuel,Male,1,5,0,24,57.39,22.91,20,167
5576,01:19:09,nan,5557,James,Male,5,5,0,37,67.67,23.56,14,170
13661,01:19:08,nan,13619,Scott,Male,3,7,0,30,61.18,22.92,22,175
715,01:19:08,nan,713,Ross,Male,4,4,0,60,68.87,21.74,13,177
2174,01:19:08,Lonely Goat Running Club,2164,Jonathan,Male,5,5,0,53,64.42,25.03,19,179
6748,01:19:08,nan,6726,Jan,Male,5,5,0,40,52.33,24.93,2,170
7151,01:19:08,nan,7129,Craig,Male,3,4,0,47,51.99,22.95,20000,158
717,01:19:08,nan,715,Andy,Male,2,5,0,18,63.48,24.44,18,169
716,01:19:08,17 Port & Maritime Veteran Runners,714,Philip,Male,3,5,1,51,72.01,23.45,7,161
12879,01:19:08,Stubbington Green Runners,12838,Pete,Male,4,4,0,29,65.86,24.67,9,169
8291,01:19:07,nan,8267,Sam,Male,4,5,0,40,69.39,23.48,11,165
2173,01:19:07,nan,2163,Jack,Male,5,6,0,51,61.13,23.97,12,181
11660,01:19:07,nan,11623,Luke,Male,5,5,0,29,63.67,23.15,19,162
6747,01:19:06,nan,6725,Mike,Male,6,6,0,24,59.56,21.53,1000000,176
5575,01:19:06,nan,5556,Rory,Male,3,4,0,58,61.08,24.4,14,177
3266,01:19:06,nan,3254,Tom,Male,6,6,0,40,60.6,22.39,10,162
13659,01:19:06,nan,13617,Melody,Female,3,6,0,45,57.0,23.8,17,165
9450,01:19:05,Lordshill Road Runners,9423,Nathi,Male,1,5,0,22,62.07,22.91,10,167
714,01:19:05,nan,712,Richard,Male,5,5,0,18,66.74,22.32,12,158
3265,01:19:04,nan,3253,John,Male,4,5,0,46,72.7,26.1,9,169
10066,01:19:03,Tiptree RRC,10036,Stuart,Male,1,6,1,18,68.41,22.2,10,176
713,01:19:03,nan,711,Neil,Male,5,5,0,64,72.89,25.46,8,162
7534,01:19:02,nan,7512,Rose,Female,4,4,0,30,61.52,24.27,7,174
712,01:19:02,New Forest Runners,710,Martin,Male,1,2,0,29,61.43,24.6,8,167
9449,01:19:02,nan,9422,Chris,Male,7,7,0,27,85.28,22.73,27,177
8290,01:19:02,nan,8266,Ben,Male,5,7,0,35,65.17,24.97,7,165
10065,01:19:01,nan,10035,Jamie,Female,2,7,0,28,71.19,23.25,7,166
3264,01:19:01,nan,3252,Ali,Male,5,5,0,35,66.96,24.14,23,170
5573,01:19:00,nan,5554,Nick,Male,3,6,0,27,62.87,23.55,12,172
13658,01:19:00,12 in 12,13616,Chris,Male,6,6,1,63,64.7,22.59,16,168
63,01:19:00,nan,63,Jack,Male,4,4,0,44,70.97,27.54,19,167
5574,01:19:00,nan,5555,John,Male,9,9,1,26,72.03,25.04,26,165
11659,01:18:59,nan,11622,Harry,Male,7,7,0,59,56.38,24.8,16,170
12878,01:18:59,nan,12837,Nicholas,Male,1,5,0,18,77.35,24.79,16,160
10063,01:18:59,Dover Roadrunners AC,10033,Shaun,Male,5,5,1,31,73.41,23.86,12,176
10064,01:18:59,nan,10034,Martin,Male,7,7,0,24,61.59,25.28,11,170
711,01:18:59,Ashford & District RRC,709,Christopher,Male,3,3,0,34,71.84,24.96,8,159
5572,01:18:58,nan,5553,Miles,Male,5,5,0,45,71.09,24.39,1000,168
9448,01:18:58,Poole Athletic Club,9421,Jane,Female,1,5,0,58,55.37,25.74,12,174
8288,01:18:58,nan,8264,Roger,Male,4,6,0,32,63.24,24.24,5,162
6746,01:18:58,nan,6724,Chris,Male,6,6,0,51,65.48,23.71,22,164
11658,01:18:58,nan,11621,Ryan,Male,7,7,0,40,68.63,23.95,10,177
5571,01:18:57,Hardley Runners,5552,Lee,Male,2,5,0,42,57.27,24.29,18,164
13367,01:18:57,nan,13325,Luis,Male,5,5,0,40,70.04,25.94,15,177
710,01:18:57,nan,708,Michael,Male,2,6,0,49,60.06,25.45,4,166
3263,01:18:56,nan,3251,Sagar,Male,4,4,0,56,74.52,23.48,16,164
2171,01:18:56,nan,2161,Jonathan,Male,3,6,0,29,68.01,26.2,7,165
2172,01:18:56,nan,2162,Roger,Male,0,5,0,40,63.93,24.47,12,169
13657,01:18:56,nan,13615,Callum,Male,6,6,0,44,58.12,23.04,13,162
6745,01:18:56,nan,6723,Andrew,Male,2,4,0,18,67.7,23.6,2,172
5570,01:18:55,nan,5551,Martyn,Male,2,4,0,43,63.29,25.8,24,169
8287,01:18:55,nan,8263,Jack,Male,4,6,0,59,68.07,25.87,1,164
6744,01:18:55,nan,6722,Bradley,Male,4,4,0,46,58.51,24.94,700,175
709,01:18:55,nan,707,Andrew,Male,4,4,0,38,69.11,26.17,10,170
10061,01:18:55,Haslemere Border AC,10031,Susan,Female,6,6,0,47,58.97,22.83,24,171
2170,01:18:54,nan,2160,Harry,Male,6,6,0,56,58.85,25.6,10,174
6743,01:18:54,nan,6721,Oliver,Male,5,5,0,27,75.61,23.28,12,166
12877,01:18:53,nan,12836,Lewis,Male,6,6,0,59,69.97,24.97,4,175
2169,01:18:53,nan,2159,James,Male,6,6,0,41,69.09,23.73,22,170
11657,01:18:53,nan,11620,Sian,Female,6,6,0,53,66.36,21.47,3,169
3262,01:18:53,nan,3250,Michael,Male,0,3,0,46,71.61,25.45,18,1
2168,01:18:52,nan,2158,Matt,Male,2,4,0,40,75.72,23.22,11,170
7150,01:18:52,nan,7128,Reece,Male,6,6,0,44,58.73,23.69,18,167
6742,01:18:52,nan,6720,Scarlett,Female,3,6,0,39,59.37,23.13,17,169
13366,01:18:52,Absolute 545 RunClub,13324,Miles,Male,4,5,0,32,58.68,21.95,26,175
5569,01:18:52,nan,5550,Gemma,Female,3,4,0,51,74.44,26.78,20,163
3261,01:18:52,nan,3249,Jack,Male,3,6,0,18,69.15,23.01,8,161
7533,01:18:51,nan,7511,Dominic,Male,3,3,0,38,66.45,24.79,17,166
3260,01:18:51,Haslemere Border AC,3248,Marco,Male,6,7,1,36,61.73,24.37,16,168
10060,01:18:51,nan,10030,Joseph,Male,6,6,0,18,66.42,24.05,18,169
2167,01:18:50,nan,2157,Paul,Male,4,6,0,34,53.75,24.45,7,169
12876,01:18:50,Itchen Spitfires Running Club,12835,Mark,Male,6,6,1,36,63.48,23.18,8,173
13656,01:18:50,nan,13614,Paul,Male,4,4,0,67,79.33,24.56,7,174
12875,01:18:49,Collingwood AC,12834,Gary,Male,4,4,0,24,64.59,22.14,9,168
4254,01:18:49,nan,4238,Charlotte,Female,3,4,0,47,67.81,24.42,19,169
11656,01:18:48,Erme Valley Harriers,11619,Kenneth,Male,0,4,1,32,61.04,22.67,20,169
707,01:18:48,nan,705,Darren,Male,4,6,0,30,71.89,23.66,18,166
8286,01:18:48,nan,8262,David,Male,6,6,0,29,69.61,22.16,16,166
5568,01:18:47,nan,5549,Trevor,Male,7,7,0,42,58.36,22.58,11,170
706,01:18:47,nan,704,Sam,Male,5,6,0,35,62.66,24.78,8,171
4253,01:18:47,nan,4237,Stephen,Male,6,6,0,44,57.45,23.02,17,164
4776,01:18:46,nan,4758,Leon,Male,4,6,0,18,71.54,23.97,7,169
4775,01:18:46,Fareham Crusaders,4757,Steven,Male,3,6,1,55,73.17,25.98,22,165
5567,01:18:46,nan,5548,Archie,Male,4,5,0,28,70.19,23.4,4,169
4252,01:18:46,nan,4236,Helen,Female,5,5,0,51,64.62,23.02,8,166
705,01:18:45,nan,703,Paul,Male,5,5,0,32,72.92,22.92,3,163
4774,01:18:45,nan,4756,Richard,Male,3,5,0,38,70.41,25.3,15,171
13655,01:18:45,nan,13613,Samantha,Female,5,5,0,27,66.65,24.56,8,163
10820,01:18:44,nan,10787,Kieron,Male,3,7,1,40,53.54,26.36,15,164
7532,01:18:44,nan,7510,Jeffrey,Male,1,3,0,43,73.03,23.34,28,177
703,01:18:44,nan,701,Jamie,Female,3,5,0,54,72.3,24.39,12,165
702,01:18:44,nan,700,Louis,Male,7,7,0,18,60.17,22.82,19,161
10819,01:18:43,nan,10786,Gabe,Male,6,6,0,20,69.73,24.33,14,171
10818,01:18:43,nan,10785,Phil,Male,6,6,0,38,65.54,24.9,14,165
13654,01:18:43,nan,13612,Tim,Male,4,7,1,45,64.53,23.81,12,165
4773,01:18:43,nan,4755,Kristian,Male,2,3,0,67,72.12,24.39,13,168
62,01:18:42,nan,62,Tim,Male,2,4,0,36,67.42,25.61,15,177
2166,01:18:42,nan,2156,Laura,Female,4,5,0,31,68.87,25.72,4,161
3900,01:18:42,Seaford Striders RC,3887,Fabian,Male,8,8,1,18,67.54,21.02,4,171
8285,01:18:42,nan,8261,Carl,Male,6,6,0,32,74.74,23.05,18,164
8284,01:18:42,nan,8260,Jacob,Male,4,6,0,41,64.46,26.31,11,168
13365,01:18:42,nan,13323,Amy,Female,6,6,0,38,74.36,25.93,23,169
701,01:18:41,nan,699,Charlotte,Female,3,4,0,36,72.13,22.81,15,156
9447,01:18:41,nan,9420,David,Male,4,6,0,36,63.75,24.51,4,161
9446,01:18:41,nan,9419,James,Male,1,6,0,32,70.06,21.59,12,165
8283,01:18:40,nan,8259,Lee,Male,5,5,0,26,66.52,25.48,19,174
700,01:18:40,nan,698,Simon,Male,8,8,0,20,71.14,22.97,18,169
13653,01:18:40,nan,13611,Tim,Male,3,6,0,39,70.29,25.02,14,166
12874,01:18:39,nan,12833,Glenn,Male,4,6,0,39,72.14,22.48,10,166
3899,01:18:39,nan,3886,Jack,Male,2,4,0,61,61.23,24.83,23,169
3259,01:18:39,Faversham Road Runners,3247,Charlotte,Female,6,6,1,40,66.78,25.53,26,169
4772,01:18:39,Harold Wood Running Club,4754,Tony,Male,1,6,1,58,72.17,25.37,13,175
10057,01:18:38,NO CLUB RUNNING CLUB,10027,Daniel,Male,2,3,0,33,64.49,25.74,9,174
6741,01:18:38,nan,6719,Leonie,Female,4,5,0,40,73.5,23.49,13,168
12873,01:18:38,nan,12832,Holly,Female,6,6,0,41,58.25,26.57,12,168
5564,01:18:38,nan,5545,Jenny,Female,4,5,0,18,58.73,24.66,9,168
5563,01:18:38,nan,5544,Marc,Male,4,4,0,30,72.01,21.23,15,172
10058,01:18:38,Caldicot Running Club,10028,Neil,Male,1,4,0,53,71.48,23.11,22,173
6740,01:18:37,nan,6718,James,Male,5,5,0,36,71.3,21.86,14,170
5562,01:18:37,nan,5543,David,Male,6,6,0,38,74.82,25.06,15,175
8282,01:18:36,Vegan Runners UK,8258,Cecile,Female,3,3,0,38,60.96,25.19,23,1
11655,01:18:36,nan,11618,Tom,Male,4,4,0,30,67.6,24.49,18,160
10817,01:18:36,nan,10784,Kevin,Male,7,7,0,41,66.84,24.33,21,166
8281,01:18:35,nan,8257,James,Male,4,5,0,41,62.46,23.06,16,174
61,01:18:35,nan,61,Lee,Male,3,4,0,43,68.79,25.78,0,1
697,01:18:35,nan,695,Aaron,Male,5,5,0,31,67.85,26.17,21,171
13652,01:18:35,nan,13610,Steve,Male,6,6,0,44,64.12,24.46,23,1
696,01:18:34,nan,694,Russell,Male,4,6,0,46,66.76,22.86,15,174
4251,01:18:34,nan,4235,Thomas,Male,4,5,0,61,62.32,25.76,14,167
14652,01:18:33,nan,14605,Kovan,Male,2,4,0,64,77.31,24.65,17,161
10816,01:18:33,nan,10783,Guy,Male,5,5,0,57,82.15,23.1,22,171
4250,01:18:33,nan,4234,Robert,Male,7,7,0,37,71.18,24.35,5,167
10815,01:18:32,Horsham Joggers Club,10782,Rebecca,Female,8,8,1,18,68.82,22.46,18,160
13364,01:18:32,nan,13322,Nev,Male,2,4,0,36,63.23,23.64,14,168
695,01:18:32,nan,693,Frances,Female,6,6,1,37,61.18,24.94,7,168
3258,01:18:32,nan,3246,Maddy,Female,6,6,0,40,63.96,23.12,1000000,169
11654,01:18:31,nan,11617,Joshua,Male,1,4,0,18,68.17,23.71,-1,162
7149,01:18:31,Lancing Eagles RC,7127,Mark,Male,4,5,1,48,79.26,24.62,9,157
8279,01:18:30,nan,8255,Ian,Male,3,5,0,30,59.86,26.1,11,176
12872,01:18:30,nan,12831,Natalie,Female,6,6,0,33,72.2,26.33,12,170
7531,01:18:30,nan,7509,Tim,Male,2,5,0,30,72.39,23.13,12,173
7530,01:18:29,2 Dash,7508,Chris,Male,3,6,1,32,60.85,22.77,10,162
2165,01:18:29,nan,2155,Shaun,Male,3,3,0,27,72.2,24.71,5,168
10813,01:18:29,City of Salisbury AC & RC,10780,Stuart,Male,7,7,1,57,70.57,20.27,13,166
3257,01:18:29,Totton RC,3245,Sean,Male,3,6,1,43,63.71,25.08,16,174
10056,01:18:28,nan,10026,Laurie,Female,3,5,0,72,63.93,25.55,26,171
60,01:18:28,nan,60,Thomas,Male,4,5,0,18,64.3,23.86,7,173
8278,01:18:28,nan,8254,Katie,Female,7,7,0,23,69.98,26.76,16,178
3256,01:18:28,Totton RC,3244,Ian,Male,6,6,1,25,65.6,24.23,19,173
8277,01:18:28,nan,8253,Jack,Male,1,6,0,32,61.42,26.12,1,179
8276,01:18:27,nan,8252,Joe,Male,2,5,0,50,63.37,23.36,18,159
6739,01:18:27,nan,6717,Clare,Female,4,5,0,49,68.92,23.11,10,173
3255,01:18:27,nan,3243,James,Male,4,6,0,35,76.08,24.2,14,167
8275,01:18:26,Central Park Athletics,8251,Stuart,Male,5,5,1,43,64.26,22.56,18,171
694,01:18:26,nan,692,Graham,Male,3,5,0,18,70.2,25.54,20,169
2164,01:18:26,nan,2154,Doug,Male,5,5,0,42,68.85,23.68,3,176
11651,01:18:25,nan,11614,Daniel,Male,6,6,0,54,65.8,24.01,23,164
12871,01:18:25,nan,12830,Stewart,Male,7,7,0,20,54.88,23.76,14,158
5561,01:18:25,nan,5542,Leonie,Female,8,8,0,30,75.71,22.14,7,160
10055,01:18:24,nan,10025,Oliver,Male,5,5,0,43,63.67,21.72,16,165
8274,01:18:24,nan,8250,Andy,Male,0,6,1,50,65.54,25.29,15,177
3254,01:18:24,nan,3242,Alex,Male,6,6,0,24,59.66,23.76,3,168
13651,01:18:24,nan,13609,Andy,Male,6,6,0,42,60.49,23.66,12,167
3253,01:18:24,nan,3241,Georgina,Female,6,6,0,24,57.13,24.85,15,166
11650,01:18:24,nan,11613,Tom,Male,4,5,0,61,69.94,23.92,13,171
693,01:18:23,Mole Valley Runners,691,Mark,Male,3,3,0,24,65.0,25.4,20,171
13650,01:18:23,nan,13608,Max,Male,5,5,0,45,66.08,23.45,8,174
11649,01:18:23,nan,11612,Robert,Male,5,8,0,23,63.88,25.94,8,165
2161,01:18:22,New Forest Runners,2151,Jason,Male,7,7,1,34,72.87,25.06,14,173
2162,01:18:22,Bournemouth Athletic Club,2152,Emily,Female,5,5,0,43,61.81,29.0,14,168
692,01:18:22,nan,690,Matt,Male,5,5,0,27,70.88,24.36,18,162
5560,01:18:22,Arunners RC,5541,Liam,Male,5,5,1,18,63.46,25.17,2,169
3898,01:18:22,nan,3885,Douglas,Male,4,5,0,20,72.62,23.66,6,159
9720,01:18:22,London Frontrunners,9693,Holly,Female,3,3,1,32,65.31,25.51,11,172
11648,01:18:21,nan,11611,Paul,Male,4,4,0,42,61.24,23.61,13,166
4770,01:18:21,nan,4752,Oliver,Male,3,6,0,33,72.81,25.97,12,168
6738,01:18:21,nan,6716,Stephen,Male,5,5,0,41,69.58,23.62,12,169
